State,District,Year,Area (Hectare),Production (Tonnes),Yield (Kg/Ha),Crop,Season,ndvi_mean,ndvi_max,ndvi_std,ndvi_reading_count
1. Karnataka,DAKSHI,2015,35409.0,370005.0,10.45,Arecanut,Summer,,,,
1. Karnataka,DAKSHI,2016,36725.0,450109.0,12.26,Arecanut,Summer,,,,
1. Karnataka,DAKSHI,2017,39396.0,425512.0,10.8,Arecanut,Summer,,,,
1. Karnataka,DAKSHI,2018,84157.0,700266.0,8.32,Arecanut,Summer,,,,
1. Karnataka,DAKSHI,2019,93151.0,1253263.0,13.45,Arecanut,Summer,,,,
1. Karnataka,DAKSHI,2020,95541.0,1295058.0,13.55,Arecanut,Summer,,,,
1. Karnataka,DAVANGERE,2010,33336.0,422764.0,12.68,Arecanut,Summer,,,,
1. Karnataka,DAVANGERE,2011,32199.0,260754.0,8.1,Arecanut,Summer,,,,
1. Karnataka,DAVANGERE,2012,29415.0,236083.0,8.03,Arecanut,Summer,,,,
1. Karnataka,DAVANGERE,2013,26291.0,345913.0,13.16,Arecanut,Summer,,,,
1. Karnataka,DAVANGERE,2014,32316.0,232268.0,7.19,Arecanut,Summer,,,,
1. Karnataka,DAVANGERE,2015,35045.0,308955.0,8.82,Arecanut,Summer,,,,
1. Karnataka,DAVANGERE,2016,35796.0,406297.0,11.35,Arecanut,Summer,,,,
1. Karnataka,DAVANGERE,2017,44723.0,649526.0,14.52,Arecanut,Summer,,,,
1. Karnataka,DAVANGERE,2018,62501.0,582253.0,9.32,Arecanut,Summer,0.18075,0.1825,0.0024748737341529184,2.0
1. Karnataka,DAVANGERE,2019,64850.0,539293.0,8.32,Arecanut,Summer,0.16713888888888886,0.2085,0.018078460986322563,18.0
1. Karnataka,DAVANGERE,2020,68522.0,741751.0,10.83,Arecanut,Summer,0.20595555555555556,0.2478,0.02430190557094413,18.0
1. Karnataka,DHARWAD,2010,16.0,173.0,10.81,Arecanut,Summer,,,,
1. Karnataka,DHARWAD,2011,16.0,130.0,8.13,Arecanut,Summer,,,,
1. Karnataka,DHARWAD,2012,4.0,32.0,8.0,Arecanut,Summer,,,,
1. Karnataka,DHARWAD,2013,17.0,189.0,11.12,Arecanut,Summer,,,,
1. Karnataka,DHARWAD,2014,14.0,130.0,9.29,Arecanut,Summer,,,,
1. Karnataka,DHARWAD,2015,18.0,176.0,9.78,Arecanut,Summer,,,,
1. Karnataka,DHARWAD,2016,29.0,295.0,10.17,Arecanut,Summer,,,,
1. Karnataka,DHARWAD,2017,32.0,347.0,10.84,Arecanut,Summer,,,,
1. Karnataka,DHARWAD,2018,101.0,902.0,8.93,Arecanut,Summer,0.56945,0.5796,0.014354267658086905,2.0
1. Karnataka,DHARWAD,2019,110.0,1189.0,10.81,Arecanut,Summer,0.5380690476190476,0.6644,0.06038455418761242,42.0
1. Karnataka,DHARWAD,2020,167.0,1881.0,11.26,Arecanut,Summer,0.5456228571428571,0.7633,0.14158422578662017,35.0
1. Karnataka,GADAG,2010,3.0,32.0,10.67,Arecanut,Summer,,,,
1. Karnataka,GADAG,2011,,,,Arecanut,Summer,,,,
1. Karnataka,GADAG,2012,,,,Arecanut,Summer,,,,
1. Karnataka,GADAG,2013,,,,Arecanut,Summer,,,,
1. Karnataka,GADAG,2014,5.0,46.0,9.2,Arecanut,Summer,,,,
1. Karnataka,GADAG,2015,2.0,20.0,10.0,Arecanut,Summer,,,,
1. Karnataka,GADAG,2016,2.0,20.0,10.0,Arecanut,Summer,,,,
1. Karnataka,GADAG,2017,3.0,33.0,11.0,Arecanut,Summer,,,,
1. Karnataka,GADAG,2018,9.0,80.0,8.89,Arecanut,Summer,0.2175,0.2175,,1.0
1. Karnataka,GADAG,2019,17.0,184.0,10.82,Arecanut,Summer,0.1521727272727273,0.1831,0.02089402263371469,11.0
1. Karnataka,GADAG,2020,20.0,225.0,11.25,Arecanut,Summer,0.17713333333333334,0.2218,0.026364701780979806,9.0
1. Karnataka,GULBARGA,2010,,,,Arecanut,Summer,,,,
1. Karnataka,GULBARGA,2011,,,,Arecanut,Summer,,,,
1. Karnataka,GULBARGA,2012,,,,Arecanut,Summer,,,,
1. Karnataka,GULBARGA,2013,,,,Arecanut,Summer,,,,
1. Karnataka,GULBARGA,2014,,,,Arecanut,Summer,,,,
1. Karnataka,GULBARGA,2015,,,,Arecanut,Summer,,,,
1. Karnataka,GULBARGA,2016,,,,Arecanut,Summer,,,,
1. Karnataka,GULBARGA,2017,,,,Arecanut,Summer,,,,
1. Karnataka,GULBARGA,2018,1.0,9.0,9.0,Arecanut,Summer,0.7902,0.7902,,1.0
1. Karnataka,GULBARGA,2019,,,,Arecanut,Summer,0.43016000000000004,0.5643,0.09676730623281585,10.0
1. Karnataka,GULBARGA,2020,,,,Arecanut,Summer,0.37255555555555553,0.4467,0.05910909640468019,9.0
1. Karnataka,HASSAN,2010,4192.0,45327.0,10.81,Arecanut,Summer,,,,
1. Karnataka,HASSAN,2011,4325.0,31193.0,7.21,Arecanut,Summer,,,,
1. Karnataka,HASSAN,2012,4598.0,33161.0,7.21,Arecanut,Summer,,,,
1. Karnataka,HASSAN,2013,4405.0,34430.0,7.82,Arecanut,Summer,,,,
1. Karnataka,HASSAN,2014,32.0,296.0,9.25,Arecanut,Summer,,,,
1. Karnataka,HASSAN,2015,3650.0,35777.0,9.8,Arecanut,Summer,,,,
1. Karnataka,HASSAN,2016,3436.0,34904.0,10.16,Arecanut,Summer,,,,
1. Karnataka,HASSAN,2017,3553.0,38534.0,10.85,Arecanut,Summer,,,,
1. Karnataka,HASSAN,2018,7624.0,68073.0,8.93,Arecanut,Summer,0.3635,0.3635,,1.0
1. Karnataka,HASSAN,2019,8579.0,92720.0,10.81,Arecanut,Summer,0.5301625,0.7486,0.17683828720452077,8.0
1. Karnataka,HASSAN,2020,12102.0,136293.0,11.26,Arecanut,Summer,0.5169,0.7102,0.16927561844518543,5.0
1. Karnataka,HAVERI,2010,1580.0,17084.0,10.81,Arecanut,Summer,,,,
1. Karnataka,HAVERI,2011,1655.0,13403.0,8.1,Arecanut,Summer,,,,
1. Karnataka,HAVERI,2012,1873.0,15033.0,8.03,Arecanut,Summer,,,,
1. Karnataka,HAVERI,2013,1882.0,20963.0,11.14,Arecanut,Summer,,,,
1. Karnataka,HAVERI,2014,2314.0,21410.0,9.25,Arecanut,Summer,,,,
1. Karnataka,HAVERI,2015,2414.0,23662.0,9.8,Arecanut,Summer,,,,
1. Karnataka,HAVERI,2016,2848.0,28931.0,10.16,Arecanut,Summer,,,,
1. Karnataka,HAVERI,2017,4053.0,43957.0,10.85,Arecanut,Summer,,,,
1. Karnataka,HAVERI,2018,6409.0,57225.0,8.93,Arecanut,Summer,0.2288,0.2288,,1.0
1. Karnataka,HAVERI,2019,7158.0,77362.0,10.81,Arecanut,Summer,0.19605999999999998,0.2495,0.031494239332155824,10.0
1. Karnataka,HAVERI,2020,8372.0,94285.0,11.26,Arecanut,Summer,0.2162625,0.2599,0.03934008996648874,8.0
1. Karnataka,KODAGU,2010,3612.0,39056.0,10.81,Arecanut,Summer,,,,
1. Karnataka,KODAGU,2011,3838.0,31081.0,8.1,Arecanut,Summer,,,,
1. Karnataka,KODAGU,2012,3877.0,31117.0,8.03,Arecanut,Summer,,,,
1. Karnataka,KODAGU,2013,3894.0,43373.0,11.14,Arecanut,Summer,,,,
1. Karnataka,KODAGU,2014,4613.0,42682.0,9.25,Arecanut,Summer,,,,
1. Karnataka,KODAGU,2015,4584.0,44932.0,9.8,Arecanut,Summer,,,,
1. Karnataka,KODAGU,2016,4588.0,46607.0,10.16,Arecanut,Summer,,,,
1. Karnataka,KODAGU,2017,4513.0,48946.0,10.85,Arecanut,Summer,,,,
1. Karnataka,KODAGU,2018,7714.0,68877.0,8.93,Arecanut,Summer,,,,
1. Karnataka,KODAGU,2019,12437.0,134417.0,10.81,Arecanut,Summer,0.28219,0.3446,0.06391945365501459,10.0
1. Karnataka,KODAGU,2020,22840.0,257224.0,11.26,Arecanut,Summer,0.29784,0.3137,0.014103474749153142,5.0
1. Karnataka,KOLAR,2010,,,,Arecanut,Summer,,,,
1. Karnataka,KOLAR,2011,,,,Arecanut,Summer,,,,
1. Karnataka,KOLAR,2012,,,,Arecanut,Summer,,,,
1. Karnataka,KOLAR,2013,,,,Arecanut,Summer,,,,
1. Karnataka,KOLAR,2014,,,,Arecanut,Summer,,,,
1. Karnataka,KOLAR,2015,,,,Arecanut,Summer,,,,
1. Karnataka,KOLAR,2016,,,,Arecanut,Summer,,,,
1. Karnataka,KOLAR,2017,,,,Arecanut,Summer,,,,
1. Karnataka,KOLAR,2018,5.0,45.0,9.0,Arecanut,Summer,,,,
1. Karnataka,KOLAR,2019,8.0,86.0,10.75,Arecanut,Summer,0.12887142857142858,0.175,0.030864257336802727,7.0
1. Karnataka,KOLAR,2020,4.0,45.0,11.25,Arecanut,Summer,0.15138000000000001,0.249,0.06132011904750349,5.0
1. Karnataka,KOPPAL,2010,,,,Arecanut,Summer,,,,
1. Karnataka,KOPPAL,2011,,,,Arecanut,Summer,,,,
1. Karnataka,KOPPAL,2012,,,,Arecanut,Summer,,,,
1. Karnataka,KOPPAL,2013,,,,Arecanut,Summer,,,,
1. Karnataka,KOPPAL,2014,,,,Arecanut,Summer,,,,
1. Karnataka,KOPPAL,2015,,,,Arecanut,Summer,,,,
1. Karnataka,KOPPAL,2016,,,,Arecanut,Summer,,,,
1. Karnataka,KOPPAL,2017,,,,Arecanut,Summer,,,,
1. Karnataka,KOPPAL,2018,,,,Arecanut,Summer,0.14875,0.1505,0.0024748737341529184,2.0
1. Karnataka,KOPPAL,2019,,,,Arecanut,Summer,0.16626315789473683,0.1882,0.01790525095316754,19.0
1. Karnataka,KOPPAL,2020,8.0,90.0,11.25,Arecanut,Summer,0.25146315789473683,0.3189,0.0291827043626551,19.0
1. Karnataka,MANDYA,2010,873.0,9440.0,10.81,Arecanut,Summer,,,,
1. Karnataka,MANDYA,2011,883.0,7151.0,8.1,Arecanut,Summer,,,,
1. Karnataka,MANDYA,2012,1081.0,8676.0,8.03,Arecanut,Summer,,,,
1. Karnataka,MANDYA,2013,986.0,10983.0,11.14,Arecanut,Summer,,,,
1. Karnataka,MANDYA,2014,674.0,6236.0,9.25,Arecanut,Summer,,,,
1. Karnataka,MANDYA,2015,873.0,8557.0,9.8,Arecanut,Summer,,,,
1. Karnataka,MANDYA,2016,565.0,5739.0,10.16,Arecanut,Summer,,,,
1. Karnataka,MANDYA,2017,370.0,4013.0,10.85,Arecanut,Summer,,,,
1. Karnataka,MANDYA,2018,1842.0,16447.0,8.93,Arecanut,Summer,,,,
1. Karnataka,MANDYA,2019,1878.0,20297.0,10.81,Arecanut,Summer,0.61796,0.8302,0.19759961538424106,30.0
1. Karnataka,MANDYA,2020,2765.0,31139.0,11.26,Arecanut,Summer,0.588895,0.8416,0.2334016832911834,20.0
1. Karnataka,MYSORE,2010,1375.0,14868.0,10.81,Arecanut,Summer,,,,
1. Karnataka,MYSORE,2011,1424.0,11532.0,8.1,Arecanut,Summer,,,,
1. Karnataka,MYSORE,2012,1527.0,12256.0,8.03,Arecanut,Summer,,,,
1. Karnataka,MYSORE,2013,1617.0,18011.0,11.14,Arecanut,Summer,,,,
1. Karnataka,MYSORE,2014,1786.0,16525.0,9.25,Arecanut,Summer,,,,
1. Karnataka,MYSORE,2015,1485.0,14556.0,9.8,Arecanut,Summer,,,,
1. Karnataka,MYSORE,2016,1567.0,15918.0,10.16,Arecanut,Summer,,,,
1. Karnataka,MYSORE,2017,1616.0,17526.0,10.85,Arecanut,Summer,,,,
1. Karnataka,MYSORE,2018,3130.0,27947.0,8.93,Arecanut,Summer,,,,
1. Karnataka,MYSORE,2019,3205.0,34639.0,10.81,Arecanut,Summer,0.10606666666666667,0.169,0.02261992379255404,15.0
1. Karnataka,MYSORE,2020,3647.0,41073.0,11.26,Arecanut,Summer,0.12354444444444443,0.1741,0.024659131732033424,9.0
1. Karnataka,RAICHUR,2010,,,,Arecanut,Summer,,,,
1. Karnataka,RAICHUR,2011,,,,Arecanut,Summer,,,,
1. Karnataka,RAICHUR,2012,,,,Arecanut,Summer,,,,
1. Karnataka,RAICHUR,2013,,,,Arecanut,Summer,,,,
1. Karnataka,RAICHUR,2014,,,,Arecanut,Summer,,,,
1. Karnataka,RAICHUR,2015,,,,Arecanut,Summer,,,,
1. Karnataka,RAICHUR,2016,,,,Arecanut,Summer,,,,
1. Karnataka,RAICHUR,2017,,,,Arecanut,Summer,,,,
1. Karnataka,RAICHUR,2018,,,,Arecanut,Summer,0.23025,0.2353,0.0071417784899841285,2.0
1. Karnataka,RAICHUR,2019,,,,Arecanut,Summer,0.1290375,0.1935,0.060231529672312545,16.0
1. Karnataka,RAICHUR,2020,,,,Arecanut,Summer,0.19441111111111112,0.2308,0.020550164988285408,18.0
1. Karnataka,RAMANAGARA,2010,2330.0,25194.0,10.81,Arecanut,Summer,,,,
1. Karnataka,RAMANAGARA,2011,2331.0,18877.0,8.1,Arecanut,Summer,,,,
1. Karnataka,RAMANAGARA,2012,1329.0,10666.0,8.03,Arecanut,Summer,,,,
1. Karnataka,RAMANAGARA,2013,1274.0,14190.0,11.14,Arecanut,Summer,,,,
1. Karnataka,RAMANAGARA,2014,1452.0,13435.0,9.25,Arecanut,Summer,,,,
1. Karnataka,RAMANAGARA,2015,1736.0,17016.0,9.8,Arecanut,Summer,,,,
1. Karnataka,RAMANAGARA,2016,1878.0,19077.0,10.16,Arecanut,Summer,,,,
1. Karnataka,RAMANAGARA,2017,1878.0,20368.0,10.85,Arecanut,Summer,,,,
1. Karnataka,RAMANAGARA,2018,1811.0,16170.0,8.93,Arecanut,Summer,,,,
1. Karnataka,RAMANAGARA,2019,2907.0,31418.0,10.81,Arecanut,Summer,0.10737142857142858,0.1518,0.02146234798320959,7.0
1. Karnataka,RAMANAGARA,2020,3050.0,34349.0,11.26,Arecanut,Summer,0.12102500000000001,0.1514,0.022586334363946713,4.0
1. Karnataka,SHIMOGA,2010,43530.0,373631.0,8.58,Arecanut,Summer,,,,
1. Karnataka,SHIMOGA,2011,45411.0,243442.0,5.36,Arecanut,Summer,,,,
1. Karnataka,SHIMOGA,2012,47478.0,254522.0,5.36,Arecanut,Summer,,,,
1. Karnataka,SHIMOGA,2013,48401.0,538587.0,11.13,Arecanut,Summer,,,,
1. Karnataka,SHIMOGA,2014,51689.0,386605.0,7.48,Arecanut,Summer,,,,
1. Karnataka,SHIMOGA,2015,52550.0,505418.0,9.62,Arecanut,Summer,,,,
1. Karnataka,SHIMOGA,2016,55256.0,629637.0,11.39,Arecanut,Summer,,,,
1. Karnataka,SHIMOGA,2017,58855.0,645592.0,10.97,Arecanut,Summer,,,,
1. Karnataka,SHIMOGA,2018,92241.0,846523.0,9.18,Arecanut,Summer,0.6898,0.6898,,1.0
1. Karnataka,SHIMOGA,2019,93584.0,921386.0,9.85,Arecanut,Summer,0.6342444444444444,0.7548,0.18135880948489316,9.0
1. Karnataka,SHIMOGA,2020,100486.0,1184730.0,11.79,Arecanut,Summer,0.78625,0.9072,0.08434024628169605,8.0
1. Karnataka,TUMKUR,2010,29014.0,259664.0,8.95,Arecanut,Summer,,,,
1. Karnataka,TUMKUR,2011,29807.0,217923.0,7.31,Arecanut,Summer,,,,
1. Karnataka,TUMKUR,2012,30917.0,226039.0,7.31,Arecanut,Summer,,,,
1. Karnataka,TUMKUR,2013,29334.0,241183.0,8.22,Arecanut,Summer,,,,
1. Karnataka,TUMKUR,2014,32775.0,314901.0,9.61,Arecanut,Summer,,,,
1. Karnataka,TUMKUR,2015,34719.0,351452.0,10.12,Arecanut,Summer,,,,
1. Karnataka,TUMKUR,2016,35680.0,262981.0,7.37,Arecanut,Summer,,,,
1. Karnataka,TUMKUR,2017,37211.0,309631.0,8.32,Arecanut,Summer,,,,
1. Karnataka,TUMKUR,2018,55148.0,501469.0,9.09,Arecanut,Summer,,,,
1. Karnataka,TUMKUR,2019,55710.0,602104.0,10.81,Arecanut,Summer,0.6205571428571428,0.7336,0.09117664777179023,14.0
1. Karnataka,TUMKUR,2020,64457.0,767683.0,11.91,Arecanut,Summer,0.51181,0.6655,0.10191940661348282,10.0
1. Karnataka,UDUPI,2010,7028.0,86311.0,12.28,Arecanut,Summer,,,,
1. Karnataka,UDUPI,2011,7403.0,57642.0,7.79,Arecanut,Summer,,,,
1. Karnataka,UDUPI,2012,7501.0,58405.0,7.79,Arecanut,Summer,,,,
1. Karnataka,UDUPI,2013,7714.0,60751.0,7.88,Arecanut,Summer,,,,
1. Karnataka,UDUPI,2014,7856.0,109506.0,13.94,Arecanut,Summer,,,,
1. Karnataka,UDUPI,2015,7905.0,151863.0,19.21,Arecanut,Summer,,,,
1. Karnataka,UDUPI,2016,7980.0,81570.0,10.22,Arecanut,Summer,,,,
1. Karnataka,UDUPI,2017,8106.0,114476.0,14.12,Arecanut,Summer,,,,
1. Karnataka,UDUPI,2018,21628.0,161551.0,7.47,Arecanut,Summer,0.3821,0.3821,,1.0
1. Karnataka,UDUPI,2019,21818.0,183922.0,8.43,Arecanut,Summer,0.25751666666666667,0.4641,0.117640357304229,6.0
1. Karnataka,UDUPI,2020,23702.0,284661.0,12.01,Arecanut,Summer,0.25680000000000003,0.304,0.033349562715773835,4.0
1. Karnataka,UTTA,2010,16634.0,232441.0,13.97,Arecanut,Summer,,,,
1. Karnataka,UTTA,2011,17075.0,240463.0,14.08,Arecanut,Summer,,,,
1. Karnataka,UTTA,2012,17746.0,249912.0,14.08,Arecanut,Summer,,,,
1. Karnataka,UTTA,2013,17671.0,196828.0,11.14,Arecanut,Summer,,,,
1. Karnataka,UTTA,2014,17912.0,227247.0,12.69,Arecanut,Summer,,,,
1. Karnataka,UTTA,2015,18431.0,243411.0,13.21,Arecanut,Summer,,,,
1. Karnataka,UTTA,2016,18527.0,246513.0,13.31,Arecanut,Summer,,,,
1. Karnataka,UTTA,2017,18925.0,225204.0,11.9,Arecanut,Summer,,,,
1. Karnataka,UTTA,2018,30989.0,436410.0,14.08,Arecanut,Summer,,,,
1. Karnataka,UTTA,2019,30549.0,437472.0,14.32,Arecanut,Summer,,,,
1. Karnataka,UTTA,2020,30670.0,439961.0,14.34,Arecanut,Summer,,,,
1. Karnataka,YADGIR,2010,,,,Arecanut,Summer,,,,
1. Karnataka,YADGIR,2011,,,,Arecanut,Summer,,,,
1. Karnataka,YADGIR,2012,,,,Arecanut,Summer,,,,
1. Karnataka,YADGIR,2013,,,,Arecanut,Summer,,,,
1. Karnataka,YADGIR,2014,,,,Arecanut,Summer,,,,
1. Karnataka,YADGIR,2015,,,,Arecanut,Summer,,,,
1. Karnataka,YADGIR,2016,,,,Arecanut,Summer,,,,
1. Karnataka,YADGIR,2017,,,,Arecanut,Summer,,,,
1. Karnataka,YADGIR,2018,,,,Arecanut,Summer,0.0746,0.0746,,1.0
1. Karnataka,YADGIR,2019,,,,Arecanut,Summer,0.13464,0.172,0.03566019255883699,10.0
1. Karnataka,YADGIR,2020,,,,Arecanut,Summer,0.13555555555555554,0.16,0.022211095825685364,9.0
1. Karnataka,BAGALKOT,2010,,,,Cardamom,Summer,,,,
1. Karnataka,BAGALKOT,2011,,,,Cardamom,Summer,,,,
1. Karnataka,BAGALKOT,2012,,,,Cardamom,Summer,,,,
1. Karnataka,BAGALKOT,2013,,,,Cardamom,Summer,,,,
1. Karnataka,BAGALKOT,2014,,,,Cardamom,Summer,,,,
1. Karnataka,BAGALKOT,2015,,,,Cardamom,Summer,,,,
1. Karnataka,BAGALKOT,2016,,,,Cardamom,Summer,,,,
1. Karnataka,BAGALKOT,2017,,,,Cardamom,Summer,,,,
1. Karnataka,BAGALKOT,2018,,,,Cardamom,Summer,0.0761,0.0761,,1.0
1. Karnataka,BAGALKOT,2019,3.0,,0.0,Cardamom,Summer,0.1510090909090909,0.2957,0.06818299574740692,11.0
1. Karnataka,BAGALKOT,2020,,,,Cardamom,Summer,0.22349999999999998,0.2567,0.019044815567497635,9.0
1. Karnataka,BANGALOR,2010,1.0,,0.0,Cardamom,Summer,,,,
1. Karnataka,BANGALOR,2011,,,,Cardamom,Summer,,,,
1. Karnataka,BANGALOR,2012,,,,Cardamom,Summer,,,,
1. Karnataka,BANGALOR,2013,,,,Cardamom,Summer,,,,
1. Karnataka,BANGALOR,2014,,,,Cardamom,Summer,,,,
1. Karnataka,BANGALOR,2015,,,,Cardamom,Summer,,,,
1. Karnataka,BANGALOR,2016,,,,Cardamom,Summer,,,,
1. Karnataka,BANGALOR,2017,,,,Cardamom,Summer,,,,
1. Karnataka,BANGALOR,2018,2.0,0.2,0.1,Cardamom,Summer,,,,
1. Karnataka,BANGALOR,2019,2.0,,0.0,Cardamom,Summer,,,,
1. Karnataka,BANGALOR,2020,1.0,0.17,0.17,Cardamom,Summer,,,,
1. Karnataka,BELGAUM,2010,,,,Cardamom,Summer,,,,
1. Karnataka,BELGAUM,2011,,,,Cardamom,Summer,,,,
1. Karnataka,BELGAUM,2012,,,,Cardamom,Summer,,,,
1. Karnataka,BELGAUM,2013,,,,Cardamom,Summer,,,,
1. Karnataka,BELGAUM,2014,,,,Cardamom,Summer,,,,
1. Karnataka,BELGAUM,2015,,,,Cardamom,Summer,,,,
1. Karnataka,BELGAUM,2016,,,,Cardamom,Summer,,,,
1. Karnataka,BELGAUM,2017,,,,Cardamom,Summer,,,,
1. Karnataka,BELGAUM,2018,,,,Cardamom,Summer,,,,
1. Karnataka,BELGAUM,2019,7.0,1.0,0.14,Cardamom,Summer,0.69089,0.7665,0.0467793983620045,10.0
1. Karnataka,BELGAUM,2020,,,,Cardamom,Summer,0.6778875,0.7525,0.07331529634783886,8.0
1. Karnataka,BELLARY,2010,,,,Cardamom,Summer,,,,
1. Karnataka,BELLARY,2011,,,,Cardamom,Summer,,,,
1. Karnataka,BELLARY,2012,,,,Cardamom,Summer,,,,
1. Karnataka,BELLARY,2013,,,,Cardamom,Summer,,,,
1. Karnataka,BELLARY,2014,,,,Cardamom,Summer,,,,
1. Karnataka,BELLARY,2015,,,,Cardamom,Summer,,,,
1. Karnataka,BELLARY,2016,,,,Cardamom,Summer,,,,
1. Karnataka,BELLARY,2017,,,,Cardamom,Summer,,,,
1. Karnataka,BELLARY,2018,,,,Cardamom,Summer,,,,
1. Karnataka,BELLARY,2019,,,,Cardamom,Summer,0.09974285714285715,0.1599,0.044920257388059597,7.0
1. Karnataka,BELLARY,2020,,,,Cardamom,Summer,0.12706,0.1814,0.04618422890987788,5.0
1. Karnataka,BENGALUR,2010,,,,Cardamom,Summer,,,,
1. Karnataka,BENGALUR,2011,,,,Cardamom,Summer,,,,
1. Karnataka,BENGALUR,2012,,,,Cardamom,Summer,,,,
1. Karnataka,BENGALUR,2013,,,,Cardamom,Summer,,,,
1. Karnataka,BENGALUR,2014,,,,Cardamom,Summer,,,,
1. Karnataka,BENGALUR,2015,,,,Cardamom,Summer,,,,
1. Karnataka,BENGALUR,2016,,,,Cardamom,Summer,,,,
1. Karnataka,BENGALUR,2017,,,,Cardamom,Summer,,,,
1. Karnataka,BENGALUR,2018,,,,Cardamom,Summer,,,,
1. Karnataka,BENGALUR,2019,1.0,,0.0,Cardamom,Summer,,,,
1. Karnataka,BENGALUR,2020,,,,Cardamom,Summer,,,,
1. Karnataka,BIDAR,2010,,,,Cardamom,Summer,,,,
1. Karnataka,BIDAR,2011,,,,Cardamom,Summer,,,,
1. Karnataka,BIDAR,2012,,,,Cardamom,Summer,,,,
1. Karnataka,BIDAR,2013,,,,Cardamom,Summer,,,,
1. Karnataka,BIDAR,2014,,,,Cardamom,Summer,,,,
1. Karnataka,BIDAR,2015,,,,Cardamom,Summer,,,,
1. Karnataka,BIDAR,2016,,,,Cardamom,Summer,,,,
1. Karnataka,BIDAR,2017,,,,Cardamom,Summer,,,,
1. Karnataka,BIDAR,2018,,,,Cardamom,Summer,0.5246,0.5246,,1.0
1. Karnataka,BIDAR,2019,3.0,,0.0,Cardamom,Summer,0.41886,0.4519,0.033407756916953024,10.0
1. Karnataka,BIDAR,2020,,,,Cardamom,Summer,0.4715888888888889,0.5602,0.0513541489181849,9.0
1. Karnataka,BIJAPUR,2010,,,,Cardamom,Summer,,,,
1. Karnataka,BIJAPUR,2011,,,,Cardamom,Summer,,,,
1. Karnataka,BIJAPUR,2012,,,,Cardamom,Summer,,,,
1. Karnataka,BIJAPUR,2013,,,,Cardamom,Summer,,,,
1. Karnataka,BIJAPUR,2014,,,,Cardamom,Summer,,,,
1. Karnataka,BIJAPUR,2015,,,,Cardamom,Summer,,,,
1. Karnataka,BIJAPUR,2016,,,,Cardamom,Summer,,,,
1. Karnataka,BIJAPUR,2017,,,,Cardamom,Summer,,,,
1. Karnataka,BIJAPUR,2018,,,,Cardamom,Summer,0.3751,0.3751,,1.0
1. Karnataka,BIJAPUR,2019,,,,Cardamom,Summer,0.30964545454545456,0.3728,0.03940975421482261,11.0
1. Karnataka,BIJAPUR,2020,,,,Cardamom,Summer,0.3287777777777778,0.3844,0.04616469911571443,9.0
1. Karnataka,CHAMARAJANAGAR,2010,1.0,,0.0,Cardamom,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2011,,,,Cardamom,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2012,,,,Cardamom,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2013,15.0,1.0,0.07,Cardamom,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2014,15.0,1.0,0.07,Cardamom,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2015,15.0,1.0,0.07,Cardamom,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2016,27.0,3.0,0.11,Cardamom,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2017,27.0,3.0,0.11,Cardamom,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2018,3.0,0.3,0.1,Cardamom,Summer,,,,
1. Karnataka,CHAMARAJANAGAR,2019,1.0,,0.0,Cardamom,Summer,0.1120125,0.1372,0.01370770768582406,8.0
1. Karnataka,CHAMARAJANAGAR,2020,2.0,0.35,0.17,Cardamom,Summer,0.20756666666666668,0.2717,0.038746337461322285,6.0
1. Karnataka,CHIKBALLAPUR,2010,,,,Cardamom,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2011,,,,Cardamom,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2012,,,,Cardamom,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2013,,,,Cardamom,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2014,,,,Cardamom,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2015,,,,Cardamom,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2016,,,,Cardamom,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2017,,,,Cardamom,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2018,,,,Cardamom,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2019,,,,Cardamom,Summer,,,,
1. Karnataka,CHIKBALLAPUR,2020,1.0,0.17,0.17,Cardamom,Summer,,,,
1. Karnataka,CHIKMAGALUR,2010,2240.0,197.0,0.09,Cardamom,Summer,,,,
1. Karnataka,CHIKMAGALUR,2011,2290.0,324.0,0.14,Cardamom,Summer,,,,
1. Karnataka,CHIKMAGALUR,2012,2127.0,301.0,0.14,Cardamom,Summer,,,,
1. Karnataka,CHIKMAGALUR,2013,1989.0,122.0,0.06,Cardamom,Summer,,,,
1. Karnataka,CHIKMAGALUR,2014,2037.0,129.0,0.06,Cardamom,Summer,,,,
1. Karnataka,CHIKMAGALUR,2015,1812.0,160.0,0.09,Cardamom,Summer,,,,
1. Karnataka,CHIKMAGALUR,2016,1906.0,162.0,0.08,Cardamom,Summer,,,,
